"Negocio ID","Nombre del negocio","Tipo de mercado","Probabilidad de Cierre","Consumo mensual","Etapa del negocio","Propietario del negocio","Subautopista","Fecha de creación","Última actividad","Fecha de cierre","Tiempo en la etapa actual","Fecha de la siguiente actividad","Costo de adquisición","Costo de instalación total","Costo Equipos","Costo de los intereses","Costo total","Costo Total Equipos + Intereses","Inversión del cliente","Tiene renting","Costo mensual renting","Payback Limite","Payback","Actualizar payback","Negocio ID"
"60198746908","Encanto Hotel Boutique ","Regulado","Won","3200.5","Documentos para firma (Sales MR)","Sebastian Mazorra Gomez","Referrals","2026-05-12 11:07","2026-05-30 08:00","2026-05-30 08:27","289:15:30","(Sin valor)","368000","2094737","546184.46097941","208860.93787853","2462737","755045.39885793","1248493.91325594","Sí","15782","6","12.16924532","(Sin valor)","60198746908"
"60198887859","INSTITUTO RADIOLOGICO DEL SUR S A S","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Andrés Toro García","Bia Network","2026-05-12 14:14","2026-05-28 09:13","(Sin valor)","458:43:13","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60198887859"
"60202209575","Venta D2D - CROM","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-11 13:32","(Sin valor)","(Sin valor)","483:25:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60202209575"
"60202597193","IE Grupo","No regulado","Bajo","(Sin valor)","Carta de intención (Sales MNR)","Simón Hernández Medina","Awareness","2026-05-12 11:38","2026-05-29 11:03","2026-07-31 08:30","143:15:36","2026-06-01 16:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60202597193"
"60204566826","CARACOL TV","No regulado","Medio","(Sin valor)","Carta de intención (Sales MNR)","Alexandra Murillo Fagua","ABM","2026-05-12 08:33","2026-05-22 17:00","2026-06-30 08:35","266:17:35","2026-06-01 18:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60204566826"
"60207107172","Venta D2D - Casino centro","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-12 09:54","2026-05-18 09:12","(Sin valor)","463:02:46","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60207107172"
"60207896199","Venta D2D - Parrillas caleña","Regulado","(Sin valor)","(Sin valor)","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-12 13:39","2026-05-12 13:40","(Sin valor)","459:17:31","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60207896199"
"60210039612","Venta D2D - Llaneras Y Carbon","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-12 13:20","(Sin valor)","(Sin valor)","459:37:12","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60210039612"
"60219435562","Unimos Empresa Municipal De Telecomunicaciones De Ipiales S.A. E.S.P.","Regulado","(Sin valor)","20285.5","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Comunidades Energéticas-Evolti","2026-05-12 22:33","(Sin valor)","(Sin valor)","261:44:20","2026-06-01 17:00","2332775","6020937","16904357.05312338","6464226.13711438","8353712","23368583.19023776","0","Sí","488451.39705","12","5.86217607","(Sin valor)","60219435562"
"60232346482","LABORATORIOS DE ESPECIALIDADES CLINIZAD SAS","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Andrés Toro García","Bia Network","2026-05-13 09:31","2026-05-28 09:04","(Sin valor)","439:26:13","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60232346482"
"60232915528","Venta D2D - Narcobollo","Regulado","Alto","34650.5","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-13 10:15","(Sin valor)","2026-05-15 06:50","438:41:51","(Sin valor)","3984750","12945358","33808714.10624675","0","16930108","46737166.38047551","0","No","976902.7941","8","7.7259533","(Sin valor)","60232915528"
"60234085962","Beacons","Regulado","(Sin valor)","15542","Reunión efectiva (Sales MR)","Silvia Milena Uribe Gutierrez","Performance","2026-05-13 10:26","2026-05-25 17:45","2026-06-30 08:11","415:25:24","2026-05-31 17:45","1787330","6049227","1697265.51410279","649034.33259291","7836557","2346299.84669569","2725678.85097238","Sí","49042.48703","9","13.79978371","(Sin valor)","60234085962"
"60234679597","ALIANZAS PRODUCTIVAS TECNICAS APROTEK S A S","Regulado","Alto","73911","Análisis comercial (Sales MR)","Simón Hernández Medina","Awareness","2026-05-13 12:13","2026-05-27 16:45","2026-05-31 09:44","248:55:52","(Sin valor)","8499765","705000","546184.46097941","208860.93787853","9204765","755045.39885793","0","No","15782","12","(Sin valor)","(Sin valor)","60234679597"
"60234986558","Venta D2D - Freskypan","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-13 12:43","(Sin valor)","(Sin valor)","436:13:56","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60234986558"
"60235144247","Venta D2D - Panadería Trigo apan","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-13 12:42","(Sin valor)","(Sin valor)","436:14:30","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60235144247"
"60237057415","CLINICA OFTALMOLOGICA PAREDES SAS","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Andrés Toro García","Bia Network","2026-05-13 14:30","2026-05-28 09:04","(Sin valor)","434:27:08","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60237057415"
"60237380668","ENERGAS S.A EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS-ENERGAS S.A E.S.P","Regulado","Alto","11567","Reunión agendada (Sales MR)","Andrea Pemberty","Comunidades energéticas","2026-05-13 15:41","2026-05-29 09:02","2026-05-30 15:55","433:16:18","(Sin valor)","1330205","1276189","546184.46097941","208860.93787853","2606394","755045.39885793","0","No","15782","9","4.13674664","(Sin valor)","60237380668"
"60237409890","Venta D2D - Panadería y Refresqueria Oasis","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-13 15:26","(Sin valor)","(Sin valor)","433:30:42","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60237409890"
"60238569269","Venta D2D - Panadería sr HIt","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-13 14:26","(Sin valor)","(Sin valor)","434:31:20","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60238569269"
"60250897288","FERRETERIA ARGENTINA LAS VIOLETAS","Regulado","(Sin valor)","1724.5","Reunión agendada (Sales MR)","Yoli Marin","KAM","2026-05-14 08:35","(Sin valor)","(Sin valor)","416:21:59","(Sin valor)","198260","1276189","(Sin valor)","208860.93787853","1474449","(Sin valor)","0","Sí","15782","18","12.17438035","(Sin valor)","60250897288"
"60251838564","Estación de servicio p900","Regulado","Alto","47960","Documentos para firma (Sales MR)","Juan Pablo Blanco Lugo","D2D","2026-05-14 09:34","2026-05-27 10:00","2026-05-30 11:25","402:28:53","(Sin valor)","5515400","10480308","16904357.05312338","0","15995708","23368583.19023776","0","No","488451.39705","15","12.97833113","(Sin valor)","60251838564"
"60252048232","PARCELACIÓN APOSENTOS P.H.","Regulado","Bajo","208190","Reunión efectiva (Sales MR)","Juan Pablo Blanco Lugo","Bia Network","2026-05-14 09:48","2026-05-27 17:24","2026-05-31 21:43","403:23:57","2026-06-03 08:00","23941850","8079020","16361252.05312338","6256542.78511438","32020870","22617794.83823776","0","No","472758.378075","12","6.89165801","(Sin valor)","60252048232"
"60252179998","ROJAS JIMENEZ SAS - PASTELERIA SABROPANES ","Regulado","Bajo","8391.5","Reunión agendada (Sales MR)","Andrés Toro García","KAM","2026-05-14 10:12","2026-05-28 19:00","(Sin valor)","414:44:53","(Sin valor)","964965","2918852","1475134.10624676","564091.28222876","3883817","2039225.38847551","0","Sí","42624","9","6.65980873","(Sin valor)","60252179998"
"60253000838","Venta D2D - Gráficas navarro","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-14 10:33","2026-05-14 10:34","(Sin valor)","414:23:34","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60253000838"
"60253865476","CORTINEROS LIDER S.A.S. Y SU MARCA COMERCIAL NOVELTY HOME.","Regulado","Bajo","14819.5","Análisis comercial (Sales MR)","Sebastian Mazorra Gomez","Performance","2026-05-14 12:10","2026-05-27 18:00","2026-05-30 16:53","266:28:52","(Sin valor)","1704185","6049227","2243449.97508219","649034.33259291","7753412","2346299.84669569","2880287.35127781","Sí","49042.48703","9","14.31949992","(Sin valor)","60253865476"
"60254062630","Venta D2D - La porchetta","Regulado","Alto","10056","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-14 12:58","2026-05-28 09:02","2026-05-16 09:32","411:58:51","(Sin valor)","1156440","2926314","1092368.92195882","0","4082754","1510090.79771587","0","No","31564","8","6.41983014","(Sin valor)","60254062630"
"60254995851","SENA","Regulado","Bajo","31260","Reunión efectiva (Sales MR)","Juan Pablo Blanco Lugo","Awareness","2026-05-14 15:06","2026-05-25 17:27","2026-06-30 17:26","409:20:25","2026-06-01 13:45","3594900","6723353","11915567.05312338","4556512.84111438","10318253","16472079.89423776","798130.2019026","No","344300.31","18","18.55271744","No","60254995851"
"60256442933","Venta D2D - Rematon","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-14 15:47","(Sin valor)","(Sin valor)","409:10:21","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60256442933"
"60271253295","INTERNATIONAL BUSINESS AND CONSULTING GROUP S.A.S.","Regulado","(Sin valor)","70305.5","Reunión agendada (Sales MR)","Andrés Toro García","Awareness","2026-05-15 08:58","2026-05-28 08:21","(Sin valor)","391:58:29","(Sin valor)","8084500","40509108","30631226.30420488","11713380.93872794","48593608","42344607.24293283","0","Sí","885089.28406","15","14.79021848","(Sin valor)","60271253295"
"60271612856","COOPERATIVA DE TRABAJADORES RELACIONADOS CON LA MINERIA","Regulado","(Sin valor)","2059.5","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Bia Network","2026-05-15 10:10","2026-05-29 07:50","2026-06-30 15:11","385:29:34","2026-06-01 17:00","236785","1347139","546184.46097941","208860.93787853","1583924","755045.39885793","0","Sí","15782","18","16.65314972","(Sin valor)","60271612856"
"60271625754","Arroz Doña Ena SAS - MNR","No regulado","Alto","55000","Carta de intención (Sales MNR)","Simón Hernández Medina","Performance","2026-05-15 08:42","2026-05-29 08:19","2026-05-29 08:43","389:32:39","(Sin valor)","3300000","6104506","11915567.05312338","4556512.84111438","9404506","16472079.89423776","0","No","344300.31","12","(Sin valor)","(Sin valor)","60271625754"
"60271954478","Venta D2D - Merca premium","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-15 11:05","2026-05-27 09:03","(Sin valor)","389:51:46","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60271954478"
"60273141785","PREVEA ASESORES Y CONSULTORES SAS EN LIQUIDACION","Regulado","(Sin valor)","7660","Reunión efectiva (Sales MR)","Sebastian Mazorra Gomez","Awareness","2026-05-15 11:31","2026-05-28 18:00","(Sin valor)","264:24:20","(Sin valor)","880900","2244563","1151081.05312338","440173.39471438","3125463","1591254.44783776","1002406.13688113","Sí","33260.48703","6","8.83291368","(Sin valor)","60273141785"
"60273209899","Caja de Compensación Familiar del Tolima – ComfaTolima","Regulado","(Sin valor)","44291.5","Análisis comercial (Sales MR)","Andrés Toro García","Performance","2026-05-15 11:44","2026-05-25 17:23","2026-06-04 16:46","287:11:08","(Sin valor)","5093465","17420016","14217729.15937013","5436859.63054314","22513481","19654588.78991327","0","Sí","410821.28406","12","10.91461459","(Sin valor)","60273209899"
"60274146062","FRIGORIFICO JONGOVITO S.A.  FRIGOVITO S.A.","Regulado","Bajo","35623.5","Reunión agendada (Sales MR)","Andrés Toro García","Bia Network","2026-05-15 14:16","(Sin valor)","(Sin valor)","386:40:33","(Sin valor)","4096645","5142675","16904357.05312338","6464226.13711438","9239320","23368583.19023776","0","Sí","488451.39705","9","3.69201868","(Sin valor)","60274146062"
"60274685504","Venta D2D - Autoservicio La 11","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-15 13:17","(Sin valor)","(Sin valor)","387:39:45","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60274685504"
"60274772848","ETICOS S.A.S.","Regulado","(Sin valor)","24550","Reunión agendada (Sales MR)","Daniela Dueñas Camacho","Bia Network","2026-05-15 14:20","2026-05-29 19:00","(Sin valor)","386:36:35","(Sin valor)","2823250","6472679","16904357.05312338","6464226.13711438","9295929","23368583.19023776","0","Sí","488451.39705","9","5.98738094","(Sin valor)","60274772848"
"60274802541","MARCEGAGLIA COLOMBIA SAS","No regulado","Medio","(Sin valor)","Carta de intención (Sales MNR)","Alexandra Murillo Fagua","KAM","2026-05-15 13:37","2026-05-27 18:00","2026-07-31 14:17","263:05:56","2026-05-31 18:00","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","No","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60274802541"
"60275068506","TERRAVOCADO S.A.S.","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Daniela Dueñas Camacho","Awareness","2026-05-15 14:07","2026-05-27 12:08","(Sin valor)","386:49:39","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60275068506"
"60275625131","Ergenia","Regulado","Bajo","13803","Análisis comercial (Sales MR)","Simón Hernández Medina","KAM","2026-05-15 15:17","2026-05-27 13:45","2026-06-30 15:37","385:18:19","2026-06-01 12:15","1587345","705000","546184.46097941","208860.93787853","2292345","755045.39885793","0","No","15782","12","(Sin valor)","(Sin valor)","60275625131"
"60275909134","GREEN ECONOMY SERVICES COLOMBIA S.A.S","Regulado","(Sin valor)","13498","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Awareness","2026-05-15 15:36","2026-05-29 09:31","2026-06-20 15:06","265:21:03","2026-06-02 17:00","1552270","2172680","1092368.92195882","0","3724950","1510090.79771587","0","Sí","31564","12","7.24660399","(Sin valor)","60275909134"
"60276744227","MOTORYSA ANDINA S.A.S","Regulado","Bajo","27000","Análisis comercial (Sales MR)","Silvia Milena Uribe Gutierrez","ABM","2026-05-15 15:47","2026-05-25 17:45","2026-06-30 08:11","266:06:38","2026-06-08 17:45","3105000","6935000","9578696.49247275","440173.39471438","10040000","1591254.44783776","2377397.77604927","No","33260.48703","9","11.31217975","(Sin valor)","60276744227"
"60277135246","ZONA FRANCA METROPOLITANA S A S USUARIO OPERADOR","No regulado","Bajo","1507625","Reunión agendada (Sales MNR)","Simón Hernández Medina","Bia Network","2026-05-15 16:09","2026-05-29 15:18","2026-07-31 09:42","384:47:55","(Sin valor)","90457500","14308549","22544387.05312338","8620973.60911438","104766049","31165360.66223776","0","No","651420.0639","15","2.856411","(Sin valor)","60277135246"
"60278715907","DIAGNOSTICARTE S.A.S","Regulado","(Sin valor)","49740","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Awareness","2026-05-15 17:14","2026-05-30 17:00","(Sin valor)","294:10:33","2026-06-03 17:00","5720100","4773038","1151081.05312338","440173.39471438","10493138","1591254.44783776","0","No","33260.48703","9","(Sin valor)","(Sin valor)","60278715907"
"60320180842","Venta D2D - Baq print","Regulado","(Sin valor)","(Sin valor)","Reunión efectiva (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-19 09:39","2026-05-19 09:40","(Sin valor)","295:17:42","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60320180842"
"60346218883","Venta D2D - Prueba Héctor","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-19 08:41","2026-05-27 19:00","(Sin valor)","296:15:58","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60346218883"
"60346238557","Carmen Patricia Herrera Ramírez","Regulado","Bajo","12831","Reunión agendada (Sales MR)","Andrés Toro García","Bia Network","2026-05-19 08:40","2026-05-29 16:45","2026-05-28 10:37","296:16:29","(Sin valor)","1475450","4011804","1829935.97508219","699767.51687143","5487254","2529703.49195363","0","Sí","52876","9","6.08811405","(Sin valor)","60346238557"
"60346802185","Fundación de la mujer","Regulado","Bajo","30966.5","Análisis comercial (Sales MR)","Sebastian Mazorra Gomez","Bia Network","2026-05-19 09:52","2026-05-29 08:00","2026-06-30 18:29","147:34:38","(Sin valor)","3561090","1337369","546184.46097941","208860.93787853","4898459","755045.39885793","0","No","15782","6","3.63616616","(Sin valor)","60346802185"
"60347003906","PROMOTORA DE TURISMO DE NARINO LIMITADA","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Andrés Toro García","Bia Network","2026-05-19 10:01","(Sin valor)","(Sin valor)","294:56:10","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60347003906"
"60348845116","VASPORT S.A","Regulado","(Sin valor)","(Sin valor)","Reunión efectiva (Sales MR)","Juan Pablo Blanco Lugo","Awareness","2026-05-19 10:44","2026-05-27 11:30","(Sin valor)","289:47:46","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60348845116"
"60349271909","Venta D2D - SANTA LLANERA COCINA Y CANTINA","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-19 11:01","(Sin valor)","(Sin valor)","293:55:32","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60349271909"
"60350389048","Venta D2D - La consentida cocina show","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-19 10:59","2026-05-28 09:03","(Sin valor)","293:57:59","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60350389048"
"60366343818","AGUA DE LOS PATIOS S.A. E.S.P.","Regulado","Bajo","3545.5","Análisis comercial (Sales MR)","Silvia Milena Uribe Gutierrez","Awareness","2026-05-19 11:41","2026-05-29 17:45","2026-05-30 10:37","265:13:05","2026-06-03 17:45","407675","2337409","546184.46097941","208860.93787853","2745084","755045.39885793","374165.38072639","Sí","15782","12","13.89377422","(Sin valor)","60366343818"
"60369899850","Venta D2D - Peluquería DYNAMIC","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-19 11:10","(Sin valor)","(Sin valor)","293:46:56","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60369899850"
"60371620935","CUSTOMER OPERATION SUCCESS SAS","Regulado","(Sin valor)","98000","Reunión agendada (Sales MR)","Alexandra Murillo Fagua","Awareness","2026-05-19 12:44","(Sin valor)","(Sin valor)","292:03:54","(Sin valor)","11270000","7740000","10943567.05312338","4184820.04111438","19010000","15128387.09423776","0","No","316214.37","12","9.14745808","(Sin valor)","60371620935"
"60379081117","Ana Cristina López","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MNR)","Andrés Toro García","Bia Network","2026-05-19 15:32","(Sin valor)","(Sin valor)","289:25:23","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60379081117"
"60379580973","Servimagro","Regulado","Bajo","55000","Análisis comercial (Sales MR)","Simón Hernández Medina","KAM","2026-05-19 22:04","2026-05-27 15:15","2026-06-30 22:05","149:22:16","2026-06-01 12:45","6325000","7946080","11915567.05312338","4556512.84111438","14271080","16472079.89423776","18176194.0436608","No","344300.31","6","14.67808233","(Sin valor)","60379580973"
"60381402183","CORPORACION DE PADRES DE FAMILIA PARA EL DESARROLLO EDUCATIVO PEPEGRILLO ALBORADA","Regulado","(Sin valor)","81730","Análisis comercial (Sales MR)","Sebastian Mazorra Gomez","Bia Network","2026-05-19 15:33","2026-05-26 09:59","(Sin valor)","150:04:59","2026-06-02 08:00","9398950","12209012","35746701.15937013","9113025.68222876","21607962","32944159.78847551","9247307.83998858","No","688600.62","12","14.44935768","(Sin valor)","60381402183"
"60381567604","IL FILETTO","Regulado","Medio","6946.5","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Referido interno","2026-05-19 16:13","2026-05-28 16:42","2026-06-20 09:01","247:47:42","2026-06-01 17:00","798790","1410000","1092368.92195882","0","2208790","1510090.79771587","0","Sí","31564","12","8.76459483","(Sin valor)","60381567604"
"60382420552","ADIELA DE LOMBANA S A","Regulado","(Sin valor)","22621.5","Análisis comercial (Sales MR)","Alexandra Murillo Fagua","Referido interno","2026-05-20 07:55","(Sin valor)","(Sin valor)","73:51:23","(Sin valor)","2601415","6168556","3277106.76587645","1253165.62727115","8769971","4530272.3931476","0","Sí","94692","12","9.70083872","(Sin valor)","60382420552"
"60386744981","Venta D2D - Restaurante típico gourmed","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-19 14:27","2026-05-19 14:27","(Sin valor)","290:30:15","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60386744981"
"60390315623","Venta D2D - Alkomercar","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-19 14:53","2026-05-21 10:00","(Sin valor)","290:03:56","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60390315623"
"60392016251","ARQUITECTURA Y CONCRETO S A.S. MR","Regulado","(Sin valor)","37726","Reunión efectiva (Sales MR)","Alexandra Murillo Fagua","Referido interno","2026-05-20 08:11","2026-05-28 18:00","2026-07-31 08:36","267:50:54","(Sin valor)","4338490","7740000","11915567.05312338","4556512.84111438","12078490","16472079.89423776","0","Sí","344300.31","12","8.40727762","(Sin valor)","60392016251"
"60393366690","PERFITEC S.A.S.","Regulado","Medio","19060","Análisis comercial (Sales MR)","Alexandra Murillo Fagua","Referido interno","2026-05-20 07:55","(Sin valor)","2026-06-30 14:24","74:00:37","(Sin valor)","2191900","2949213","1283751.51410279","490906.57899291","5141113","1774658.09309569","0","No","37094","12","6.85508857","(Sin valor)","60393366690"
"60393963527","Venta D2D - Delicias del mar los amigos","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MR)","Hector Steffan Camargo Rua","D2D","2026-05-20 09:30","2026-05-20 09:31","(Sin valor)","271:26:34","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60393963527"
"60400442499","S.C.I EL GRAN LANGOSTINO SAS","Regulado","(Sin valor)","(Sin valor)","Reunión agendada (Sales MNR)","Daniela Dueñas Camacho","Bia Network","2026-05-19 16:18","(Sin valor)","(Sin valor)","288:38:28","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","(Sin valor)","60400442499"
"60401836679","A & Z INVERSIONES S.A.S","Regulado","(Sin valor)","70555.5","Análisis comercial (Sales MR)","Daniela Dueñas Camacho","Awareness","2026-05-19 16:07","2026-05-21 11:02","(Sin valor)","245:55:04","2026-06-01 17:00","8113825","12474277","5829363.59543174","2229148.6388931","20588102","8058512.23432483","0","No","168439.46109","9","7.80637937","(Sin valor)","60401836679"
